Title,Description,Link,Date,Location
Abonma Liffe po Liffu: Interesno območje (The Zone of Interest),"
Tue May 14 2024 19:30:00 GMT+0200 (Central European Summer Time)
Tue May 14 2024 22:00:00 GMT+0200 (Central European Summer Time)
 Cankarjev dom, Kosovelova dvorana Ljubljana",https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana-https://dogodki.kulturnik.si/?where=Ljubljana,"torek, 14. maj 2024",
Modri kaftan,"
Wed May 15 2024 10:00:00 GMT+0200 (Central European Summer Time)
Wed May 15 2024 12:04:00 GMT+0200 (Central European Summer Time)
 Kinodvor dvorana Ljubljana",https://dogodki.kulturnik.si/?where=Kinodvor%20dvorana-https://dogodki.kulturnik.si/?where=Ljubljana,"sreda, 15. maj 2024",
Nova Schola Labacensis (SI) - kopija,"
Thu May 16 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Radio Slovenija, tretji program, program ARS",https://dogodki.kulturnik.si/?where=Radio%20Slovenija%2C%20tretji%20program%2C%20program%20ARS,"četrtek, 16. maj 2024",
Mednarodni trienale umetnost in okolje,"
Fri May 17 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Jul 28 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Maribor",https://dogodki.kulturnik.si/?where=Maribor,"petek, 17. maj 2024",
Symphonika On the Rock,"
Sat May 18 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Cankarjev dom Ljubljana",https://dogodki.kulturnik.si/?where=Cankarjev%20dom-https://dogodki.kulturnik.si/?where=Ljubljana,"sobota, 18. maj 2024",
TOSCA,"
Sun May 19 2024 17:00:00 GMT+0200 (Central European Summer Time)
 SNG Maribor: Dvorana Ondine Otta Klasinc... Maribor",https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Dvorana%20Ondine%20Otta%20Klasinc...-https://dogodki.kulturnik.si/?where=Maribor,"nedelja, 19. maj 2024",
Giacomo Puccini: Tosca,"
Tue May 21 2024 19:30:00 GMT+0200 (Central European Summer Time)
 SNG Maribor Maribor",https://dogodki.kulturnik.si/?where=SNG%20Maribor-https://dogodki.kulturnik.si/?where=Maribor,"torek, 21. maj 2024",
Pogovori s skladatelji - Cikel 1808: Igor Majcen,"
Wed May 22 2024 19:30:00 GMT+0200 (Central European Summer Time)
 Kogojeva dvorana DSS, Ljubljana Ljubljana",https://dogodki.kulturnik.si/?where=Kogojeva%20dvorana%20DSS%2C%20Ljubljana-https://dogodki.kulturnik.si/?where=Ljubljana,"sreda, 22. maj 2024",
Mednarodni festival Druga godba,"
Thu May 23 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon May 27 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"četrtek, 23. maj 2024",
Svetlobna gverila,"
Fri May 24 2024 00:00:00 GMT+0200 (Central European Summer Time)
Wed Jun 26 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"petek, 24. maj 2024",
Druga godba 2024,"
Sat May 25 2024 00:00:00 GMT+0200 (Central European Summer Time)
 CUK Kino Šiška Ljubljana",https://dogodki.kulturnik.si/?where=CUK%20Kino%20%C5%A0i%C5%A1ka-https://dogodki.kulturnik.si/?where=Ljubljana,"sobota, 25. maj 2024",
Druga godba 2024,"
Sun May 26 2024 00:00:00 GMT+0200 (Central European Summer Time)
 AKC Metelkova mesto Ljubljana",https://dogodki.kulturnik.si/?where=AKC%20Metelkova%20mesto-https://dogodki.kulturnik.si/?where=Ljubljana,"nedelja, 26. maj 2024",
Cosi fan tutte TOR,"
Tue May 28 2024 19:30:00 GMT+0200 (Central European Summer Time)
 SNG Opera Balet Ljubljana Ljubljana",https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana-https://dogodki.kulturnik.si/?where=Ljubljana,"torek, 28. maj 2024",
Sting,"
Wed May 29 2024 20:00:00 GMT+0200 (Central European Summer Time)
 Dvorana Stožice Ljubljana",https://dogodki.kulturnik.si/?where=Dvorana%20Sto%C5%BEice-https://dogodki.kulturnik.si/?where=Ljubljana,"sreda, 29. maj 2024",
NOFX,"
Thu May 30 2024 19:00:00 GMT+0200 (Central European Summer Time)
 Media Center, Ljubljana",https://dogodki.kulturnik.si/?where=Media%20Center%2C%20Ljubljana,"četrtek, 30. maj 2024",
SITI TEATER - Darilna vstopnica za otroške predstave 2023/24,"
Fri May 31 2024 00:00:00 GMT+0200 (Central European Summer Time)
 SiTiTeater, Ljubljana Ljubljana",https://dogodki.kulturnik.si/?where=SiTiTeater%2C%20Ljubljana-https://dogodki.kulturnik.si/?where=Ljubljana,"petek, 31. maj 2024",
Poletje v Velenju,"
Sat Jun 01 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Sep 01 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Velenje",https://dogodki.kulturnik.si/?where=Velenje,"sobota, 1. junij 2024",
Festival Borštnikovo srečanje,"
Mon Jun 03 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon Jun 17 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Maribor",https://dogodki.kulturnik.si/?where=Maribor,"ponedeljek, 3. junij 2024",
Abonma Amabile: trobilni kvintet Contrast,"
Tue Jun 04 2024 19:30:00 GMT+0200 (Central European Summer Time)
 Pokrajinski muzej Koper Koper",https://dogodki.kulturnik.si/?where=Pokrajinski%20muzej%20Koper-https://dogodki.kulturnik.si/?where=Koper,"torek, 4. junij 2024",
Festival Kino Otok,"
Wed Jun 05 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon Jun 10 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Izola",https://dogodki.kulturnik.si/?where=Izola,"sreda, 5. junij 2024",
Slovenski oglaševalski festival (SOF),"
Thu Jun 06 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sat Jun 08 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"četrtek, 6. junij 2024",
VIP 5: Za dušo,"
Fri Jun 07 2024 19:30:00 GMT+0200 (Central European Summer Time)
 Slovenska filharmonija Ljubljana",https://dogodki.kulturnik.si/?where=Slovenska%20filharmonija-https://dogodki.kulturnik.si/?where=Ljubljana,"petek, 7. junij 2024",
Cosi fan tutte SOB,"
Sat Jun 08 2024 19:30:00 GMT+0200 (Central European Summer Time)
 SNG Opera Balet Ljubljana Ljubljana",https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana-https://dogodki.kulturnik.si/?where=Ljubljana,"sobota, 8. junij 2024",
Sharon Eyal: Vezi duš,"
Sun Jun 09 2024 19:30:00 GMT+0200 (Central European Summer Time)
Sun Jun 09 2024 22:00:00 GMT+0200 (Central European Summer Time)
 Cankarjev dom, Gallusova dvorana Ljubljana",https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana-https://dogodki.kulturnik.si/?where=Ljubljana,"nedelja, 9. junij 2024",
Abonma Liffe po Liffu: Rdeče nebo (Roter Himmel),"
Tue Jun 11 2024 19:30:00 GMT+0200 (Central European Summer Time)
Tue Jun 11 2024 22:00:00 GMT+0200 (Central European Summer Time)
 Cankarjev dom, Kosovelova dvorana Ljubljana",https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Kosovelova%20dvorana-https://dogodki.kulturnik.si/?where=Ljubljana,"torek, 11. junij 2024",
Pogovori s skladatelji - Cikel 1808: Godalni kvartet Accademia,"
Wed Jun 12 2024 19:30:00 GMT+0200 (Central European Summer Time)
 Kogojeva dvorana DSS, Ljubljana Ljubljana",https://dogodki.kulturnik.si/?where=Kogojeva%20dvorana%20DSS%2C%20Ljubljana-https://dogodki.kulturnik.si/?where=Ljubljana,"sreda, 12. junij 2024",
Trnuljčica,"
Thu Jun 13 2024 19:30:00 GMT+0200 (Central European Summer Time)
 SNG Opera Balet Ljubljana Ljubljana",https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana-https://dogodki.kulturnik.si/?where=Ljubljana,"četrtek, 13. junij 2024",
Festival idrijske čipke,"
Fri Jun 14 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon Jun 17 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Idrija",https://dogodki.kulturnik.si/?where=Idrija,"petek, 14. junij 2024",
Trnuljčica DRU,"
Sat Jun 15 2024 18:00:00 GMT+0200 (Central European Summer Time)
 SNG Opera Balet Ljubljana Ljubljana",https://dogodki.kulturnik.si/?where=SNG%20Opera%20Balet%20Ljubljana-https://dogodki.kulturnik.si/?where=Ljubljana,"sobota, 15. junij 2024",
Festival narodnozabavne glasbe Vurberk,"
Sun Jun 16 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sat Jun 22 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Spodnji Duplek",https://dogodki.kulturnik.si/?where=Spodnji%20Duplek,"nedelja, 16. junij 2024",
Mednarodni glasbeni festival Arsana,"
Tue Jun 18 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Sep 01 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ptuj",https://dogodki.kulturnik.si/?where=Ptuj,"torek, 18. junij 2024",
Jurjevanje v Beli krajini,"
Wed Jun 19 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon Jun 24 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Črnomelj",https://dogodki.kulturnik.si/?where=%C4%8Crnomelj,"sreda, 19. junij 2024",
Festival Lent,"
Fri Jun 21 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Jun 30 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Maribor",https://dogodki.kulturnik.si/?where=Maribor,"petek, 21. junij 2024",
To noč sem jo videl,"
Sat Jun 22 2024 18:00:00 GMT+0200 (Central European Summer Time)
 SNG Maribor: Dvorana Ondine Otta Klasinc... Maribor",https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Dvorana%20Ondine%20Otta%20Klasinc...-https://dogodki.kulturnik.si/?where=Maribor,"sobota, 22. junij 2024",
To noč sem jo videl,"
Sun Jun 23 2024 18:00:00 GMT+0200 (Central European Summer Time)
 SNG Maribor: Dvorana Ondine Otta Klasinc... Maribor",https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Dvorana%20Ondine%20Otta%20Klasinc...-https://dogodki.kulturnik.si/?where=Maribor,"nedelja, 23. junij 2024",
Elvis Homan,"
Fri Jun 28 2024 20:00:00 GMT+0200 (Central European Summer Time)
 Klub Štala, Lokavec Ajdovščina",https://dogodki.kulturnik.si/?where=Klub%20%C5%A0tala%2C%20Lokavec-https://dogodki.kulturnik.si/?where=Ajdov%C5%A1%C4%8Dina,"petek, 28. junij 2024",
Gibonni,"
Sat Jun 29 2024 21:00:00 GMT+0200 (Central European Summer Time)
 Titov trg Koper Koper",https://dogodki.kulturnik.si/?where=Titov%20trg%20Koper-https://dogodki.kulturnik.si/?where=Koper,"sobota, 29. junij 2024",
Festival Bled,"
Mon Jul 01 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon Jul 15 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Lesce",https://dogodki.kulturnik.si/?where=Lesce,"ponedeljek, 1. julij 2024",
Folklorni festival MIFF Piran,"
Wed Jul 03 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Jul 07 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Piran",https://dogodki.kulturnik.si/?where=Piran,"sreda, 3. julij 2024",
Jazz foto razstava,"
Tue Jul 09 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sat Jul 27 2024 23:59:59 GMT+0200 (Central European Summer Time)
 Cankarjev dom, Mala galerija Ljubljana",https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Mala%20galerija-https://dogodki.kulturnik.si/?where=Ljubljana,"torek, 9. julij 2024",
Festival Butik,"
Wed Jul 10 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon Jul 15 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Tolmin",https://dogodki.kulturnik.si/?where=Tolmin,"sreda, 10. julij 2024",
Festival drugačne glasbe Trnje,"
Fri Jul 12 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Jul 14 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Postojna",https://dogodki.kulturnik.si/?where=Postojna,"petek, 12. julij 2024",
"Mednarodni folklorni festival, Beltinci","
Thu Jul 18 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon Jul 22 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Beltinci",https://dogodki.kulturnik.si/?where=Beltinci,"četrtek, 18. julij 2024",
Tolminator,"
Wed Jul 24 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon Jul 29 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ig",https://dogodki.kulturnik.si/?where=Ig,"sreda, 24. julij 2024",
"Shots, mednarodni festival kratkega filma","
Thu Aug 01 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Aug 04 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Slovenj Gradec",https://dogodki.kulturnik.si/?where=Slovenj%20Gradec,"četrtek, 1. avgust 2024",
Pomurski Poletni Festival,"
Sat Aug 03 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Aug 11 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Velika Polana",https://dogodki.kulturnik.si/?where=Velika%20Polana,"sobota, 3. avgust 2024",
Punk Rock Holiday,"
Mon Aug 05 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sat Aug 10 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"ponedeljek, 5. avgust 2024",
"Festivalski predtakt: Adriana Alcaide (ES), Ana Marija Krajnc (SI)","
Fri Aug 09 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Celje, Glasbena �ola Celje",https://dogodki.kulturnik.si/?where=Celje%2C%20Glasbena%20%EF%BF%BDola%20Celje,"petek, 9. avgust 2024",
Festival Radovljica,"
Sat Aug 10 2024 00:00:00 GMT+0200 (Central European Summer Time)
Wed Aug 28 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Radovljica",https://dogodki.kulturnik.si/?where=Radovljica,"sobota, 10. avgust 2024",
Predstava: OperArija (SI),"
Sun Aug 11 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Celje, Glasbena �ola Celje",https://dogodki.kulturnik.si/?where=Celje%2C%20Glasbena%20%EF%BF%BDola%20Celje,"nedelja, 11. avgust 2024",
Koncert: Ensemble Bastion (CH),"
Tue Aug 13 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Stara grofija Celje",https://dogodki.kulturnik.si/?where=Stara%20grofija-https://dogodki.kulturnik.si/?where=Celje,"torek, 13. avgust 2024",
Festivalski predtakt: Laterna Magica (BE),"
Wed Aug 14 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Grad Snežnik Stari trg pri Ložu",https://dogodki.kulturnik.si/?where=Grad%20Sne%C5%BEnik-https://dogodki.kulturnik.si/?where=Stari%20trg%20pri%20Lo%C5%BEu,"sreda, 14. avgust 2024",
Festivalski predtakt: Baroque Arabesque (AT),"
Sat Aug 17 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Narodni dom Celje Celje",https://dogodki.kulturnik.si/?where=Narodni%20dom%20Celje-https://dogodki.kulturnik.si/?where=Celje,"sobota, 17. avgust 2024",
Seviqc Camp,"
Mon Aug 19 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Celjski grad, Celje Celje",https://dogodki.kulturnik.si/?where=Celjski%20grad%2C%20Celje-https://dogodki.kulturnik.si/?where=Celje,"ponedeljek, 19. avgust 2024",
Seviqc Camp,"
Tue Aug 20 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Celjski grad, Celje Celje",https://dogodki.kulturnik.si/?where=Celjski%20grad%2C%20Celje-https://dogodki.kulturnik.si/?where=Celje,"torek, 20. avgust 2024",
Koncert: The Legacy of Bach (BE),"
Wed Aug 21 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Stara grofija Celje",https://dogodki.kulturnik.si/?where=Stara%20grofija-https://dogodki.kulturnik.si/?where=Celje,"sreda, 21. avgust 2024",
Festival Mladi levi,"
Thu Aug 22 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Sep 01 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"četrtek, 22. avgust 2024",
Festival Avsenik,"
Fri Aug 23 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon Aug 26 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Begunje na Gorenjskem",https://dogodki.kulturnik.si/?where=Begunje%20na%20Gorenjskem,"petek, 23. avgust 2024",
Mednarodni literarni festival Vilenica,"
Mon Sep 02 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Sep 08 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"ponedeljek, 2. september 2024",
Pikin festival,"
Sat Sep 07 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sat Sep 14 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Velenje",https://dogodki.kulturnik.si/?where=Velenje,"sobota, 7. september 2024",
Odprti globus,"
Wed Sep 11 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Nov 10 2024 23:59:59 GMT+0100 (Central European Standard Time)
 Cankarjev dom, Galerija CD Ljubljana",https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Galerija%20CD-https://dogodki.kulturnik.si/?where=Ljubljana,"sreda, 11. september 2024",
"Šola zmajeslovja, paket treh vodenih ogledov","
Sun Sep 15 2024 10:30:00 GMT+0200 (Central European Summer Time)
 Ljubljanski grad Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljanski%20grad-https://dogodki.kulturnik.si/?where=Ljubljana,"nedelja, 15. september 2024",
Zgodbe uporniških duhov,"
Tue Sep 17 2024 17:30:00 GMT+0200 (Central European Summer Time)
 Ljubljanski grad Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljanski%20grad-https://dogodki.kulturnik.si/?where=Ljubljana,"torek, 17. september 2024",
Linhartova srečanja,"
Thu Sep 19 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Sep 22 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"četrtek, 19. september 2024",
Festival migrantskega filma (FMF),"
Mon Sep 23 2024 00:00:00 GMT+0200 (Central European Summer Time)
Fri Sep 27 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"ponedeljek, 23. september 2024",
Mednarodni festival sodobne lutkovne umetnosti LUTKE,"
Wed Sep 25 2024 00:00:00 GMT+0200 (Central European Summer Time)
Sun Sep 29 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"sreda, 25. september 2024",
Mednarodni festival kreativnosti Zlati boben,"
Wed Oct 09 2024 00:00:00 GMT+0200 (Central European Summer Time)
Fri Oct 11 2024 00:00:00 GMT+0200 (Central European Summer Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"sreda, 9. oktober 2024",
"Šola zmajeslovja, Prerokba o pogubi zmajev","
Sun Oct 13 2024 10:30:00 GMT+0200 (Central European Summer Time)
 Ljubljanski grad Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljanski%20grad-https://dogodki.kulturnik.si/?where=Ljubljana,"nedelja, 13. oktober 2024",
Coprnice so me nosile,"
Tue Oct 15 2024 17:30:00 GMT+0200 (Central European Summer Time)
 Ljubljanski grad Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljanski%20grad-https://dogodki.kulturnik.si/?where=Ljubljana,"torek, 15. oktober 2024",
Mednarodni festival računalniške umetnosti (MFRU),"
Fri Oct 18 2024 00:00:00 GMT+0200 (Central European Summer Time)
Mon Oct 28 2024 00:00:00 GMT+0100 (Central European Standard Time)
 Maribor",https://dogodki.kulturnik.si/?where=Maribor,"petek, 18. oktober 2024",
Izza grajskih rešetk,"
Tue Nov 05 2024 17:00:00 GMT+0100 (Central European Standard Time)
 Ljubljanski grad Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljanski%20grad-https://dogodki.kulturnik.si/?where=Ljubljana,"torek, 5. november 2024",
Divje jezero,"
Fri Nov 08 2024 20:00:00 GMT+0100 (Central European Standard Time)
 Klub Štala, Lokavec Ajdovščina",https://dogodki.kulturnik.si/?where=Klub%20%C5%A0tala%2C%20Lokavec-https://dogodki.kulturnik.si/?where=Ajdov%C5%A1%C4%8Dina,"petek, 8. november 2024",
"Šola zmajeslovja, Vrhovna čarovnica","
Sun Nov 10 2024 10:30:00 GMT+0100 (Central European Standard Time)
 Ljubljanski grad Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljanski%20grad-https://dogodki.kulturnik.si/?where=Ljubljana,"nedelja, 10. november 2024",
André Rieu,"
Sat Nov 16 2024 19:30:00 GMT+0100 (Central European Standard Time)
 Dvorana Stožice Ljubljana",https://dogodki.kulturnik.si/?where=Dvorana%20Sto%C5%BEice-https://dogodki.kulturnik.si/?where=Ljubljana,"sobota, 16. november 2024",
Koncert Prifarcev s prijatelji,"
Sat Nov 23 2024 19:00:00 GMT+0100 (Central European Standard Time)
 Cankarjev dom, Gallusova dvorana Ljubljana",https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana-https://dogodki.kulturnik.si/?where=Ljubljana,"sobota, 23. november 2024",
Koncert Prifarcev s prijatelji,"
Sun Nov 24 2024 19:00:00 GMT+0100 (Central European Standard Time)
 Cankarjev dom, Gallusova dvorana Ljubljana",https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana-https://dogodki.kulturnik.si/?where=Ljubljana,"nedelja, 24. november 2024",
Koncert Prifarcev s prijatelji,"
Mon Nov 25 2024 19:00:00 GMT+0100 (Central European Standard Time)
 Cankarjev dom, Gallusova dvorana Ljubljana",https://dogodki.kulturnik.si/?where=Cankarjev%20dom%2C%20Gallusova%20dvorana-https://dogodki.kulturnik.si/?where=Ljubljana,"ponedeljek, 25. november 2024",
Slovenski bienale ilustracije (SBI),"
Wed Nov 27 2024 00:00:00 GMT+0100 (Central European Standard Time)
Wed Jan 22 2025 00:00:00 GMT+0100 (Central European Standard Time)
 Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljana,"sreda, 27. november 2024",
Delavnica adventnih venčkov,"
Thu Nov 28 2024 17:00:00 GMT+0100 (Central European Standard Time)
 Ljubljanski Grad:Zmajev brlog Ljubljana",https://dogodki.kulturnik.si/?where=Ljubljanski%20Grad%3AZmajev%20brlog-https://dogodki.kulturnik.si/?where=Ljubljana,"četrtek, 28. november 2024",
TURANDOT,"
Fri Nov 29 2024 19:30:00 GMT+0100 (Central European Standard Time)
 SNG Maribor: Dvorana Ondine Otta Klasinc... Maribor",https://dogodki.kulturnik.si/?where=SNG%20Maribor%3A%20Dvorana%20Ondine%20Otta%20Klasinc...-https://dogodki.kulturnik.si/?where=Maribor,"petek, 29. november 2024",
Ansambel Saša Avsenika,"
Sat Dec 07 2024 20:00:00 GMT+0100 (Central European Standard Time)
 Hala Tivoli Ljubljana",https://dogodki.kulturnik.si/?where=Hala%20Tivoli-https://dogodki.kulturnik.si/?where=Ljubljana,"sobota, 7. december 2024",
Ansambel Saša Avsenika,"
Sat Dec 21 2024 20:00:00 GMT+0100 (Central European Standard Time)
 Dvorana Tabor Ljubljana",https://dogodki.kulturnik.si/?where=Dvorana%20Tabor-https://dogodki.kulturnik.si/?where=Ljubljana,"sobota, 21. december 2024",
Spletna predavanja ob razstavi V vrtincu sprememb,"
Tue Dec 31 2024 00:00:00 GMT+0100 (Central European Standard Time)
Tue Dec 31 2024 23:59:59 GMT+0100 (Central European Standard Time)
 Cankarjev dom Ljubljana",https://dogodki.kulturnik.si/?where=Cankarjev%20dom-https://dogodki.kulturnik.si/?where=Ljubljana,"torek, 31. december 2024",
Kosovel + Rog RD,"
Sat Mar 18 2028 16:00:00 GMT+0100 (Central European Standard Time)
Sat Mar 18 2028 23:30:00 GMT+0100 (Central European Standard Time)
 Trubarjeva cesta, Ljubljana Ljubljana",https://dogodki.kulturnik.si/?where=Trubarjeva%20cesta%2C%20Ljubljana-https://dogodki.kulturnik.si/?where=Ljubljana,"sobota, 18. marec 2028",
